Receiver Serial Number,Three-Digit Line-Counter,Date/Time,Transmitter Code-Space,Transmitter ID Number,Signal Level (dB),Noise-Level (dB),C,Channel,Tag GPS Coords,Sensor GPS Coords,Time (s),Distance (m),Time of Flight (s),Predicted Distance (m)
457012,543,2021-08-19 11:52:18.838,A69-1602,65477,66.5,29.5,0,#A6,"(33.76075, -118.12119)","(33.76096, -118.11994)",5128.425,116,0.08817371171637778,128.73361910591154
457012,545,2021-08-19 11:52:27.017,A69-1602,65477,65.5,30.0,0,#8F,"(33.76075, -118.12119)","(33.76096, -118.11994)",5136.604,116,0.08813092971171504,128.67115737910396
457012,546,2021-08-19 11:52:35.197,A69-1602,65477,61.0,30.5,0,#94,"(33.76075, -118.12119)","(33.76096, -118.11994)",5144.784000000001,116,0.08868709577263266,129.48315982804368
457012,547,2021-08-19 11:52:43.376,A69-1602,65477,61.0,27.5,0,#99,"(33.76075, -118.12119)","(33.76096, -118.11994)",5152.963,116,0.08864431376796994,129.4206981012361
457012,548,2021-08-19 11:52:51.555,A69-1602,65477,59.5,29.0,0,#A1,"(33.76075, -118.12119)","(33.76096, -118.11994)",5161.142,116,0.0886015317633072,129.35823637442851
457012,549,2021-08-19 11:52:59.734,A69-1602,65477,63.0,27.5,0,#A2,"(33.76075, -118.12119)","(33.76096, -118.11994)",5169.321,116,0.08855874975864449,129.29577464762096
457012,550,2021-08-19 11:53:07.913,A69-1602,65477,63.5,27.5,0,#98,"(33.76075, -118.12119)","(33.76096, -118.11994)",5177.5,116,0.08851596775398175,129.23331292081335
457012,551,2021-08-19 11:53:16.092,A69-1602,65477,63.0,27.0,0,#8D,"(33.76075, -118.12119)","(33.76096, -118.11994)",5185.679,116,0.08847318574931903,129.1708511940058
457012,553,2021-08-19 11:53:24.271,A69-1602,65477,65.0,27.0,0,#8F,"(33.76075, -118.12119)","(33.76096, -118.11994)",5193.858,116,0.0884304037446563,129.1083894671982
457012,554,2021-08-19 11:53:32.451,A69-1602,65477,60.5,27.5,0,#94,"(33.76075, -118.12119)","(33.76096, -118.11994)",5202.038,116,0.08898656980557391,129.9203919161379
457012,555,2021-08-19 11:53:40.630,A69-1602,65477,63.0,27.0,0,#8C,"(33.76075, -118.12119)","(33.76096, -118.11994)",5210.217000000001,116,0.0889437878009112,129.85793018933035
457012,556,2021-08-19 11:53:48.809,A69-1602,65477,68.0,28.0,0,#A3,"(33.76075, -118.12119)","(33.76096, -118.11994)",5218.396,116,0.08890100579624846,129.79546846252276
457012,557,2021-08-19 11:53:56.988,A69-1602,65477,67.5,27.5,0,#B3,"(33.76075, -118.12119)","(33.76096, -118.11994)",5226.575,116,0.08885822379158573,129.73300673571515
457012,558,2021-08-19 11:54:05.168,A69-1602,65477,65.5,27.0,0,#9E,"(33.76075, -118.12119)","(33.76096, -118.11994)",5234.755,116,0.08941438985304809,130.5450091854502
457012,559,2021-08-19 11:54:13.347,A69-1602,65477,63.5,27.0,0,#9B,"(33.76075, -118.12119)","(33.76096, -118.11994)",5242.934,116,0.08937160784838537,130.48254745864264
457012,560,2021-08-19 11:54:21.526,A69-1602,65477,65.0,27.5,0,#93,"(33.76075, -118.12119)","(33.76096, -118.11994)",5251.113,116,0.08932882584372263,130.42008573183506
457012,562,2021-08-19 11:54:29.708,A69-1602,65477,60.0,28.0,0,#96,"(33.76075, -118.12119)","(33.76096, -118.11994)",5259.295,116,0.09108288803689042,132.98101653386001
457012,563,2021-08-19 11:54:37.887,A69-1602,65477,62.5,28.0,0,#A5,"(33.76075, -118.12119)","(33.76096, -118.11994)",5267.472246,116,0.09104010603222769,132.91855480705243
